merchant_name,merchant_category,purchase_channel,amount,country,metadata,source,scrape_date,best_card,month,dayofweek,is_weekend,user_segment,is_foreign,reward_travel,reward_grocery,reward_flat
Apple TV+,subscription,online,5.93,US,MOVIE_YEAR_LOGIC: 2014,real_logic,2025-09-29,Card_Grocery,9,0,0,Entertainment Lover,0,0.07645792770987082,0.0904472015206654,0.06471396271041992
Apple TV+,subscription,online,5.88,US,MOVIE_YEAR_LOGIC: 2013,real_logic,2025-08-19,Card_Flat,8,1,0,Casual Spender,0,0.019448186053335044,0.009886717536687996,0.1496770822468006
Apple TV+,subscription,online,8.56,US,MOVIE_YEAR_LOGIC: 2012,real_logic,2025-06-10,Card_Grocery,6,1,0,Casual Spender,0,0.09759363761423626,0.1598738684636275,0.14586825831060404
Apple TV+,subscription,online,14.64,US,MOVIE_YEAR_LOGIC: 2011,real_logic,2025-07-04,Card_Flat,7,4,0,Entertainment Lover,0,0.13536356215208167,0.07976607794873981,0.19042814071146247
Apple TV+,subscription,online,14.47,US,MOVIE_YEAR_LOGIC: 2010,real_logic,2025-03-07,Card_Flat,3,4,0,Foodie,0,0.19304783226724087,0.17193122872496697,0.20678786613232555
Apple TV+,subscription,online,15.92,US,MOVIE_YEAR_LOGIC: 2009,real_logic,2025-08-31,Card_Flat,8,6,1,Entertainment Lover,0,0.20525129198654968,0.13521405516169321,0.3408716757973631
Apple TV+,subscription,online,14.85,US,MOVIE_YEAR_LOGIC: 2008,real_logic,2025-05-15,Card_Flat,5,3,0,Casual Spender,0,0.2577865308361287,0.13617144728702127,0.27536812418332357
Apple TV+,subscription,online,7.42,US,MOVIE_YEAR_LOGIC: 2007,real_logic,2025-10-11,Card_Flat,10,5,1,Foodie,0,0.07451907704816575,-0.018212926503920757,0.18515660565270456
Apple TV+,subscription,online,18.01,US,MOVIE_YEAR_LOGIC: 2006,real_logic,2025-01-21,Card_Flat,1,1,0,Entertainment Lover,0,0.15115078900300477,0.23290506258349947,0.2579685498099366
Apple TV+,subscription,online,6.52,US,MOVIE_YEAR_LOGIC: 2005,real_logic,2025-10-25,Card_Flat,10,5,1,Entertainment Lover,0,0.11090385821120168,0.015847691053184225,0.16981458283180018
Apple TV+,subscription,online,19.07,US,MOVIE_YEAR_LOGIC: 2004,real_logic,2025-07-04,Card_Flat,7,4,0,Entertainment Lover,0,0.1424553349906808,0.20134121993349843,0.4621936245061157
Apple TV+,subscription,online,5.34,US,MOVIE_YEAR_LOGIC: 2003,real_logic,2025-04-12,Card_Grocery,4,5,1,Foodie,0,0.044706308984270686,0.12032960691478034,0.10628238550461318
Apple TV+,subscription,online,7.61,US,MOVIE_YEAR_LOGIC: 2002,real_logic,2025-05-30,Card_Flat,5,4,0,Entertainment Lover,0,0.008619737214403594,0.07709977431032096,0.11694447399170196
Apple TV+,subscription,online,12.51,US,MOVIE_YEAR_LOGIC: 2001,real_logic,2025-06-15,Card_Travel,6,6,1,Casual Spender,0,0.29396914595413226,0.15892537382199873,0.23020866328567366
Apple TV+,subscription,online,15.39,US,MOVIE_YEAR_LOGIC: 2000,real_logic,2025-01-07,Card_Flat,1,1,0,Foodie,0,0.10109442154064568,0.05988557947156077,0.2873329712390688
Apple TV+,subscription,online,13.41,US,MOVIE_YEAR_LOGIC: 1999,real_logic,2025-11-04,Card_Flat,11,1,0,Foodie,0,0.13984708858795658,0.20546643257973846,0.21693904571312833
Shell,gas,in_store,66.56,US,MODEL_DERIVED,statistical_model_expansion,2025-11-08,Card_Flat,11,5,1,Commuter,0,0.677054741582319,0.6494416167148759,1.387284457119396
Shell,gas,in_store,77.38,US,MODEL_DERIVED,statistical_model_expansion,2025-01-03,Card_Flat,1,4,0,Family Shopper,0,0.7478681001257711,0.8597181997881937,1.5610406178206075
Shell,gas,in_store,44.66,US,MODEL_DERIVED,statistical_model_expansion,2025-06-29,Card_Grocery,6,6,1,Commuter,0,0.44228310708766366,1.6756088787489665,0.883740490936246
Shell,gas,in_store,30.15,US,MODEL_DERIVED,statistical_model_expansion,2025-04-11,Card_Grocery,4,4,0,Family Shopper,0,0.34332420689824705,1.1526138711480727,0.5932282576738618
Shell,gas,in_store,65.75,US,MODEL_DERIVED,statistical_model_expansion,2025-07-20,Card_Flat,7,6,1,Family Shopper,0,0.6971355508866832,0.5836671388240973,1.2774639832753594
Shell,gas,in_store,63.35,US,MODEL_DERIVED,statistical_model_expansion,2025-08-04,Card_Flat,8,0,0,Commuter,0,0.6068928054913449,0.6140715889754399,1.319890050377096
"Johnson, Mcdonald and Rich Market",grocery,in_store,59.98,US,MODEL_DERIVED,statistical_model_expansion,2025-08-19,Card_Grocery,8,1,0,Family Shopper,0,0.6187023130213941,3.121993599251469,1.1434060797437202
Shell,gas,in_store,65.23,US,MODEL_DERIVED,statistical_model_expansion,2025-11-10,Card_Flat,11,0,0,Family Shopper,0,0.6090857369029733,0.709081029274574,1.3436748619730319
Shell,gas,in_store,41.94,US,MODEL_DERIVED,statistical_model_expansion,2025-09-12,Card_Grocery,9,4,0,Family Shopper,0,0.48812424907137797,1.7179338201082182,0.8229660227032876
Shell,gas,in_store,43.07,US,MODEL_DERIVED,statistical_model_expansion,2025-06-21,Card_Grocery,6,5,1,Budget Shopper,0,0.38049601835224867,1.7700192611417696,0.7142429217264133
Shell,gas,in_store,46.21,US,MODEL_DERIVED,statistical_model_expansion,2025-02-08,Card_Grocery,2,5,1,Family Shopper,0,0.4109122026146075,1.8167205242253095,0.9317828636072509
"Hall, Perkins and King Market",grocery,in_store,13.58,US,MODEL_DERIVED,statistical_model_expansion,2025-07-07,Card_Grocery,7,0,0,Family Shopper,0,0.1313813356236802,0.24633448630078822,0.17628816899553096
Miller PLC Market,grocery,in_store,77.85,US,MODEL_DERIVED,statistical_model_expansion,2024-12-16,Card_Grocery,12,0,0,Commuter,0,0.8880208500594211,3.936619854489499,1.5972466695366163
Henderson-Mendoza Market,grocery,in_store,128.58,US,MODEL_DERIVED,statistical_model_expansion,2025-04-30,Card_Grocery,4,2,0,Family Shopper,0,1.3845039343872512,6.447863162967113,2.622973967167635
Shell,gas,in_store,60.26,US,MODEL_DERIVED,statistical_model_expansion,2025-03-09,Card_Flat,3,6,1,Budget Shopper,0,0.6542328758311007,0.6752920118560942,1.195838633924656
Shell,gas,in_store,71.79,US,MODEL_DERIVED,statistical_model_expansion,2025-10-25,Card_Flat,10,5,1,Family Shopper,0,0.6818215458829986,0.7248428016215441,1.4118017678643897
Soto-Copeland Market,grocery,in_store,38.7,US,MODEL_DERIVED,statistical_model_expansion,2025-09-13,Card_Flat,9,5,1,Budget Shopper,0,0.4269045524330781,0.31579161999062005,0.8155749433465831
Hall-Mckay Market,grocery,in_store,24.5,US,MODEL_DERIVED,statistical_model_expansion,2025-04-16,Card_Flat,4,2,0,Family Shopper,0,0.21294175353015748,0.23174675015557103,0.5855803033531661
"Carter, Thomas and Hughes Market",grocery,in_store,33.68,US,MODEL_DERIVED,statistical_model_expansion,2025-04-11,Card_Flat,4,4,0,Commuter,0,0.47171644179685435,0.34890353351439835,0.628467282000609
Anderson-Davis Market,grocery,in_store,22.52,US,MODEL_DERIVED,statistical_model_expansion,2025-11-14,Card_Flat,11,4,0,Family Shopper,0,0.2683961774981223,0.26365678896550165,0.40785124596592176
Lamb and Sons Market,grocery,in_store,15.95,US,MODEL_DERIVED,statistical_model_expansion,2025-10-18,Card_Flat,10,5,1,Family Shopper,0,0.20153033563916917,0.11823540195845678,0.30961364882100584
Shell,gas,in_store,50.85,US,MODEL_DERIVED,statistical_model_expansion,2025-08-11,Card_Grocery,8,0,0,Family Shopper,0,0.40798916727169693,1.9678024457890222,0.9923540862525375
Shell,gas,in_store,75.25,US,MODEL_DERIVED,statistical_model_expansion,2025-07-08,Card_Flat,7,1,0,Family Shopper,0,0.8345714313861158,0.7557894324324482,1.5953815402835345
Brown-Richardson Market,grocery,in_store,60.84,US,MODEL_DERIVED,statistical_model_expansion,2025-08-10,Card_Grocery,8,6,1,Family Shopper,0,0.6003962756695849,3.029829484871605,1.299946572359492
Jordan Ltd Market,grocery,in_store,19.88,US,MODEL_DERIVED,statistical_model_expansion,2025-08-12,Card_Flat,8,1,0,Family Shopper,0,0.19255392023382173,0.18804018382199097,0.40042553242327783
Shell,gas,in_store,34.15,US,MODEL_DERIVED,statistical_model_expansion,2025-02-06,Card_Grocery,2,3,0,Commuter,0,0.3490067826978101,1.4016240882216902,0.7401699053574776
Garcia-Hodges Market,grocery,in_store,109.76,US,MODEL_DERIVED,statistical_model_expansion,2025-07-14,Card_Grocery,7,0,0,Family Shopper,0,1.1170092897827368,5.439486433704588,2.2467690262638667
"Cross, Scott and King Market",grocery,in_store,18.59,US,MODEL_DERIVED,statistical_model_expansion,2025-01-06,Card_Flat,1,0,0,Family Shopper,0,0.19333903174036526,0.1773371847587533,0.3041567055517981
Payne-Harris Market,grocery,in_store,42.78,US,MODEL_DERIVED,statistical_model_expansion,2025-07-17,Card_Flat,7,3,0,Budget Shopper,0,0.4269972980375707,0.5569786830083283,0.8599695714460062
"Johnson, Villanueva and Lopez Market",grocery,in_store,28.03,US,MODEL_DERIVED,statistical_model_expansion,2025-02-28,Card_Flat,2,4,0,Budget Shopper,0,0.18080268650894377,0.2969188416759805,0.4940886872179331
Mata Ltd Market,grocery,in_store,40.66,US,MODEL_DERIVED,statistical_model_expansion,2025-02-11,Card_Flat,2,1,0,Family Shopper,0,0.4224033934864975,0.4357941511142,0.7943788722705901
Shell,gas,in_store,76.35,US,MODEL_DERIVED,statistical_model_expansion,2025-02-19,Card_Flat,2,2,0,Family Shopper,0,0.6881387089808031,0.7356641051071418,1.5912052347589447
Garcia-Galvan Market,grocery,in_store,43.31,US,MODEL_DERIVED,statistical_model_expansion,2025-10-21,Card_Flat,10,1,0,Family Shopper,0,0.47162317978436136,0.5427724775144194,0.8876380629440382
Shell,gas,in_store,37.39,US,MODEL_DERIVED,statistical_model_expansion,2025-03-13,Card_Grocery,3,3,0,Budget Shopper,0,0.37106057020568617,1.451078212352867,0.7955851985556934
Monroe Ltd Market,grocery,in_store,13.08,US,MODEL_DERIVED,statistical_model_expansion,2025-12-04,Card_Flat,12,3,0,Budget Shopper,0,0.10116485885214467,0.16356168142568803,0.23338550736404903
White Ltd Market,grocery,in_store,79.88,US,MODEL_DERIVED,statistical_model_expansion,2025-02-27,Card_Grocery,2,3,0,Family Shopper,0,0.732617521457891,3.972204926545478,1.6104498722792915
Edwards Group Market,grocery,in_store,37.2,US,MODEL_DERIVED,statistical_model_expansion,2025-03-17,Card_Flat,3,0,0,Commuter,0,0.389583117748703,0.40043223080063856,0.7878773776725712
Shell,gas,in_store,67.59,US,MODEL_DERIVED,statistical_model_expansion,2025-10-02,Card_Flat,10,3,0,Commuter,0,0.757221536730443,0.6877021531912185,1.3709460855028632
"Scott, Berry and Finley Market",grocery,in_store,39.77,US,MODEL_DERIVED,statistical_model_expansion,2025-09-12,Card_Flat,9,4,0,Budget Shopper,0,0.35191224794332204,0.41018047291048565,0.7760988601064652
Shell,gas,in_store,31.91,US,MODEL_DERIVED,statistical_model_expansion,2025-08-02,Card_Grocery,8,5,1,Commuter,0,0.3098855499083644,1.2661080070039328,0.5161647992612458
"Payne, Santos and Hansen Market",grocery,in_store,97.81,US,MODEL_DERIVED,statistical_model_expansion,2025-07-17,Card_Grocery,7,3,0,Family Shopper,0,0.9316867080672003,4.930982876507413,1.8879764573191362
Hernandez and Sons Market,grocery,in_store,20.06,US,MODEL_DERIVED,statistical_model_expansion,2025-05-18,Card_Flat,5,6,1,Family Shopper,0,0.2056894166853664,0.21591737669660113,0.4127355874537481
Shell,gas,in_store,57.66,US,MODEL_DERIVED,statistical_model_expansion,2025-01-11,Card_Grocery,1,5,1,Family Shopper,0,0.6387431281429157,2.3125714590851825,1.1578313793974462
Shell,gas,in_store,50.13,US,MODEL_DERIVED,statistical_model_expansion,2025-04-23,Card_Grocery,4,2,0,Family Shopper,0,0.5828064982437207,2.0237170133664426,0.9296893443090626
Park-Avery Market,grocery,in_store,43.25,US,MODEL_DERIVED,statistical_model_expansion,2025-10-09,Card_Flat,10,3,0,Family Shopper,0,0.36982991408524907,0.4522957110479023,0.8355373134602466
Hendrix PLC Market,grocery,in_store,17.77,US,MODEL_DERIVED,statistical_model_expansion,2025-05-30,Card_Flat,5,4,0,Commuter,0,0.2564073393016204,0.1604046359666586,0.34954139975128123
Shell,gas,in_store,75.6,US,MODEL_DERIVED,statistical_model_expansion,2024-12-19,Card_Flat,12,3,0,Family Shopper,0,0.8007898109117965,0.8022640946358416,1.4701309605158768
Shell,gas,in_store,42.61,US,MODEL_DERIVED,statistical_model_expansion,2025-12-05,Card_Grocery,12,4,0,Family Shopper,0,0.4599178523837454,1.7025156439628881,0.8606325683805097
Nelson Group Market,grocery,in_store,78.85,US,MODEL_DERIVED,statistical_model_expansion,2025-07-25,Card_Grocery,7,4,0,Family Shopper,0,0.8467495441281961,3.9737659167010753,1.5886932550504622
"Foley, Vance and Freeman Market",grocery,in_store,45.86,US,MODEL_DERIVED,statistical_model_expansion,2024-12-27,Card_Flat,12,4,0,Commuter,0,0.5262181272963076,0.3403572313604244,0.9087362780833688
Shell,gas,in_store,68.9,US,MODEL_DERIVED,statistical_model_expansion,2025-03-20,Card_Flat,3,3,0,Family Shopper,0,0.6037020452554633,0.6576453587613853,1.4806036655710968
Ward Group Market,grocery,in_store,20.52,US,MODEL_DERIVED,statistical_model_expansion,2025-07-26,Card_Flat,7,5,1,Family Shopper,0,0.19787596646359193,0.2555205520013277,0.40835412324024656
"Smith, Shaw and Walsh Market",grocery,in_store,5.79,US,MODEL_DERIVED,statistical_model_expansion,2025-07-14,Card_Travel,7,0,0,Family Shopper,0,0.07093834087415316,0.028989395089012302,0.06290816906948828
Shell,gas,in_store,36.3,US,MODEL_DERIVED,statistical_model_expansion,2025-10-10,Card_Grocery,10,4,0,Family Shopper,0,0.3597613870101062,1.456646782634149,0.7407570489668708
"Myers, Schwartz and Munoz Market",grocery,in_store,79.22,US,MODEL_DERIVED,statistical_model_expansion,2025-03-07,Card_Grocery,3,4,0,Commuter,0,0.7666968024951959,3.975363625701372,1.5569037583767829
Campos-Smith Market,grocery,in_store,27.37,US,MODEL_DERIVED,statistical_model_expansion,2025-12-08,Card_Flat,12,0,0,Commuter,0,0.24378603329010762,0.2302616227713545,0.5945857752878022
Cantrell-Barber Market,grocery,in_store,23.39,US,MODEL_DERIVED,statistical_model_expansion,2025-06-29,Card_Flat,6,6,1,Family Shopper,0,0.23227480534711553,0.2754249066992976,0.49847300828359187
"Bond, Mendez and Smith Market",grocery,in_store,53.24,US,MODEL_DERIVED,statistical_model_expansion,2025-09-03,Card_Grocery,9,2,0,Commuter,0,0.44342805372882843,2.6353497959086836,1.0195101393314425
Shell,gas,in_store,37.47,US,MODEL_DERIVED,statistical_model_expansion,2025-03-26,Card_Grocery,3,2,0,Budget Shopper,0,0.370760579995985,1.4669577392864803,0.7110823695367492
Shell,gas,in_store,66.08,US,MODEL_DERIVED,statistical_model_expansion,2025-09-03,Card_Flat,9,2,0,Commuter,0,0.6463924868788742,0.668323724938695,1.3586508475668224
Thomas and Sons Market,grocery,in_store,28.88,US,MODEL_DERIVED,statistical_model_expansion,2024-12-30,Card_Flat,12,0,0,Family Shopper,0,0.29854775462060934,0.28759354447725133,0.5854817279220472
Shell,gas,in_store,60.72,US,MODEL_DERIVED,statistical_model_expansion,2025-09-25,Card_Flat,9,3,0,Family Shopper,0,0.5674172433087096,0.6771708963326941,1.2399300345205155
Shell,gas,in_store,68.75,US,MODEL_DERIVED,statistical_model_expansion,2025-01-24,Card_Flat,1,4,0,Family Shopper,0,0.6219225431050659,0.6969036678495887,1.3631731308315733
Shell,gas,in_store,66.28,US,MODEL_DERIVED,statistical_model_expansion,2025-04-10,Card_Flat,4,3,0,Budget Shopper,0,0.6960667267254438,0.7732802788021189,1.2830409758776258
Holt-Marsh Market,grocery,in_store,28.37,US,MODEL_DERIVED,statistical_model_expansion,2025-10-17,Card_Flat,10,4,0,Family Shopper,0,0.30031861666119924,0.19592472056476862,0.5280713954221075
Shell,gas,in_store,39.79,US,MODEL_DERIVED,statistical_model_expansion,2025-03-21,Card_Grocery,3,4,0,Family Shopper,0,0.3536143100100155,1.5603582690782758,0.8184952614720673
Evans-Wall Market,grocery,in_store,94.69,US,MODEL_DERIVED,statistical_model_expansion,2025-08-29,Card_Grocery,8,4,0,Family Shopper,0,0.9835075613027368,4.784865217873663,1.8387356755080084
Burns Group Market,grocery,in_store,45.08,US,MODEL_DERIVED,statistical_model_expansion,2025-10-23,Card_Flat,10,3,0,Budget Shopper,0,0.407578664733214,0.530276151805193,0.9027692607329253
"Bradley, Carson and Martinez Market",grocery,in_store,36.24,US,MODEL_DERIVED,statistical_model_expansion,2024-12-29,Card_Flat,12,6,1,Family Shopper,0,0.25429838500362806,0.38531945049785343,0.6872794936122671
Shell,gas,in_store,75.77,US,MODEL_DERIVED,statistical_model_expansion,2025-11-28,Card_Flat,11,4,0,Budget Shopper,0,0.8071304396749587,0.738643115166329,1.460161266317924
Sanchez-Smith Market,grocery,in_store,33.4,US,MODEL_DERIVED,statistical_model_expansion,2025-08-07,Card_Flat,8,3,0,Commuter,0,0.4040750173276079,0.2735570567689639,0.6981856620272099
Shell,gas,in_store,32.62,US,MODEL_DERIVED,statistical_model_expansion,2024-12-29,Card_Grocery,12,6,1,Family Shopper,0,0.32241644636714684,1.381677565951717,0.6241031434553796
Shell,gas,in_store,41.44,US,MODEL_DERIVED,statistical_model_expansion,2025-05-03,Card_Grocery,5,5,1,Budget Shopper,0,0.38467481520254965,1.6815070287777905,0.7958808641029778
Alexander Group Market,grocery,in_store,116.24,US,MODEL_DERIVED,statistical_model_expansion,2024-12-31,Card_Grocery,12,1,0,Family Shopper,0,1.1700262941448807,5.734423128951594,2.295938563714471
"Randall, Campbell and Johnson Market",grocery,in_store,51.26,US,MODEL_DERIVED,statistical_model_expansion,2025-05-13,Card_Grocery,5,1,0,Commuter,0,0.44521453848452974,2.5469123648004897,1.1359164971278297
"Watkins, Diaz and Hayes Market",grocery,in_store,14.42,US,MODEL_DERIVED,statistical_model_expansion,2025-06-03,Card_Flat,6,1,0,Family Shopper,0,0.2398344067178398,0.07795771095336299,0.28677594820789526
Shell,gas,in_store,34.17,US,MODEL_DERIVED,statistical_model_expansion,2025-01-21,Card_Grocery,1,1,0,Budget Shopper,0,0.3795588410551011,1.3876547662211622,0.7825852067739376
"Solomon, Hubbard and Stevens Market",grocery,in_store,19.59,US,MODEL_DERIVED,statistical_model_expansion,2025-06-11,Card_Flat,6,2,0,Commuter,0,0.2244570621019037,0.15972566887901,0.34256831564910223
Long-Perry Market,grocery,in_store,55.65,US,MODEL_DERIVED,statistical_model_expansion,2025-05-19,Card_Grocery,5,0,0,Commuter,0,0.5079468985446134,2.776842075277196,1.1763330626599207
Shell,gas,in_store,71.25,US,MODEL_DERIVED,statistical_model_expansion,2025-04-30,Card_Flat,4,2,0,Budget Shopper,0,0.6631238518786503,0.7495659908453958,1.3972363455993415
Shell,gas,in_store,72.73,US,MODEL_DERIVED,statistical_model_expansion,2025-07-10,Card_Flat,7,3,0,Family Shopper,0,0.7877505099450499,0.6383062445895917,1.4813729373704818
Shell,gas,in_store,68.36,US,MODEL_DERIVED,statistical_model_expansion,2025-03-31,Card_Flat,3,0,0,Budget Shopper,0,0.8088724452678446,0.6610179455411527,1.4204085351170521
"Chase, Holland and Miller Market",grocery,in_store,22.45,US,MODEL_DERIVED,statistical_model_expansion,2025-03-08,Card_Flat,3,5,1,Commuter,0,0.21134193639700868,0.15587951312193465,0.5437574306054485
Shell,gas,in_store,46.26,US,MODEL_DERIVED,statistical_model_expansion,2025-10-10,Card_Grocery,10,4,0,Budget Shopper,0,0.5150101983837638,1.8084911758834235,0.9099183778796602
Bean LLC Market,grocery,in_store,43.56,US,MODEL_DERIVED,statistical_model_expansion,2025-12-04,Card_Flat,12,3,0,Family Shopper,0,0.4652769716146596,0.43575300583692866,0.8411830670496757
Shell,gas,in_store,46.46,US,MODEL_DERIVED,statistical_model_expansion,2025-12-08,Card_Grocery,12,0,0,Commuter,0,0.47649147703791683,1.8823812659775787,0.958431147624337
Shell,gas,in_store,38.05,US,MODEL_DERIVED,statistical_model_expansion,2025-02-28,Card_Grocery,2,4,0,Budget Shopper,0,0.39208654710151963,1.4756313497152034,0.739384940709523
"Cox, Chavez and Burton Market",grocery,in_store,19.26,US,MODEL_DERIVED,statistical_model_expansion,2025-08-19,Card_Flat,8,1,0,Budget Shopper,0,0.16088626415913432,0.2490423743774695,0.4496216811251695
Shell,gas,in_store,33.92,US,MODEL_DERIVED,statistical_model_expansion,2025-02-18,Card_Grocery,2,1,0,Family Shopper,0,0.34929995053786606,1.332051772455465,0.6667196519508567
Martin PLC Market,grocery,in_store,19.98,US,MODEL_DERIVED,statistical_model_expansion,2025-08-06,Card_Flat,8,2,0,Budget Shopper,0,0.11256198061973492,0.14703379207037703,0.3488002284415985
Shell,gas,in_store,38.97,US,MODEL_DERIVED,statistical_model_expansion,2025-09-29,Card_Grocery,9,0,0,Family Shopper,0,0.4002939589414442,1.609318965664163,0.7632045573392039
Shell,gas,in_store,31.24,US,MODEL_DERIVED,statistical_model_expansion,2025-05-24,Card_Grocery,5,5,1,Budget Shopper,0,0.2683019617866413,1.1774642606998644,0.6025121270101575
"Richardson, Turner and Santos Market",grocery,in_store,30.15,US,MODEL_DERIVED,statistical_model_expansion,2024-12-24,Card_Flat,12,1,0,Family Shopper,0,0.37065972576646716,0.3648165133978144,0.6270031808952051
Shell,gas,in_store,55.75,US,MODEL_DERIVED,statistical_model_expansion,2025-09-13,Card_Grocery,9,5,1,Budget Shopper,0,0.58942716586338,2.314881188985467,1.150496637407362
"Lowery, Young and Owens Market",grocery,in_store,37.42,US,MODEL_DERIVED,statistical_model_expansion,2025-05-18,Card_Flat,5,6,1,Commuter,0,0.40650648380120863,0.3581608069074001,0.7650040730708406
Shell,gas,in_store,73.91,US,MODEL_DERIVED,statistical_model_expansion,2025-11-09,Card_Flat,11,6,1,Family Shopper,0,0.7049075549750212,0.7386420480732672,1.410097831457262
Shell,gas,in_store,43.31,US,MODEL_DERIVED,statistical_model_expansion,2025-03-29,Card_Grocery,3,5,1,Commuter,0,0.5294142927427697,1.7364638583795535,0.8692392686250652
Shell,gas,in_store,39.85,US,MODEL_DERIVED,statistical_model_expansion,2025-09-25,Card_Grocery,9,3,0,Family Shopper,0,0.3767461379211842,1.5784162057117384,0.8559421722012822
Acosta Group Market,grocery,in_store,31.91,US,MODEL_DERIVED,statistical_model_expansion,2025-10-24,Card_Flat,10,4,0,Commuter,0,0.2819835993561714,0.34544906956818766,0.5717496181388275
Shell,gas,in_store,61.83,US,MODEL_DERIVED,statistical_model_expansion,2025-01-13,Card_Flat,1,0,0,Budget Shopper,0,0.6654469309948616,0.6273626974172525,1.2369780090197067
Shell,gas,in_store,49.03,US,MODEL_DERIVED,statistical_model_expansion,2025-03-05,Card_Grocery,3,2,0,Budget Shopper,0,0.597714843189348,1.9565048215643477,0.962977313418113
Mcfarland Ltd Market,grocery,in_store,75.13,US,MODEL_DERIVED,statistical_model_expansion,2025-04-30,Card_Grocery,4,2,0,Budget Shopper,0,0.7312395396727661,3.791979973969178,1.5607500484852652
"Green, Young and Duncan Market",grocery,in_store,36.95,US,MODEL_DERIVED,statistical_model_expansion,2025-06-20,Card_Flat,6,4,0,Commuter,0,0.3799245985287791,0.25177585386516993,0.7854007829575844
Conway PLC Market,grocery,in_store,41.67,US,MODEL_DERIVED,statistical_model_expansion,2025-03-10,Card_Flat,3,0,0,Family Shopper,0,0.4782230023879988,0.44307404165138653,0.8343126230428056
Shell,gas,in_store,78.76,US,MODEL_DERIVED,statistical_model_expansion,2025-05-07,Card_Flat,5,2,0,Family Shopper,0,0.7014871533021241,0.7515772464662471,1.5974919437614625
Dunlap Group Market,grocery,in_store,26.07,US,MODEL_DERIVED,statistical_model_expansion,2025-03-26,Card_Flat,3,2,0,Budget Shopper,0,0.2812191638393446,0.3214333390066451,0.5419678815575719
Shell,gas,in_store,79.27,US,MODEL_DERIVED,statistical_model_expansion,2025-04-27,Card_Flat,4,6,1,Commuter,0,0.8129912043336907,0.7935187120965647,1.5781566622426952
Moore Inc Market,grocery,in_store,15.79,US,MODEL_DERIVED,statistical_model_expansion,2025-02-12,Card_Flat,2,2,0,Budget Shopper,0,0.04511043344526261,0.1794504846065038,0.2664528631749221
Green-Chase Market,grocery,in_store,112.0,US,MODEL_DERIVED,statistical_model_expansion,2025-05-18,Card_Grocery,5,6,1,Budget Shopper,0,1.0890912478949917,5.519041347174207,2.248697360420641
Shell,gas,in_store,33.24,US,MODEL_DERIVED,statistical_model_expansion,2024-12-15,Card_Grocery,12,6,1,Family Shopper,0,0.3191039962902224,1.3574437361184073,0.696286975720437
"Smith, Schroeder and Wade Market",grocery,in_store,109.14,US,MODEL_DERIVED,statistical_model_expansion,2025-10-11,Card_Grocery,10,5,1,Commuter,0,0.9843284559840146,5.422019959564882,2.276002426520588
"Knight, Burnett and Smith Market",grocery,in_store,69.38,US,MODEL_DERIVED,statistical_model_expansion,2025-10-02,Card_Grocery,10,3,0,Family Shopper,0,0.7665413087073325,3.3871798490396756,1.3771312193344043
Shell,gas,in_store,52.76,US,MODEL_DERIVED,statistical_model_expansion,2025-02-26,Card_Grocery,2,2,0,Family Shopper,0,0.5343927950783145,2.105599966913307,1.1519930512840302
Jennings-Smith Market,grocery,in_store,50.75,US,MODEL_DERIVED,statistical_model_expansion,2025-04-27,Card_Grocery,4,6,1,Family Shopper,0,0.4856868483909986,2.5899058379634576,1.0050970118390548
"Martin, Nguyen and Brewer Market",grocery,in_store,78.65,US,MODEL_DERIVED,statistical_model_expansion,2025-11-01,Card_Grocery,11,5,1,Family Shopper,0,0.8037707090821927,3.9132909167146517,1.5195739622958782
Shell,gas,in_store,33.27,US,MODEL_DERIVED,statistical_model_expansion,2024-12-15,Card_Grocery,12,6,1,Family Shopper,0,0.46199875878419483,1.3517525367376733,0.6272933275742952
Shell,gas,in_store,50.17,US,MODEL_DERIVED,statistical_model_expansion,2025-07-04,Card_Grocery,7,4,0,Family Shopper,0,0.5585888390334331,1.9357325027340728,1.0340632772330574
Thornton-Fowler Market,grocery,in_store,52.44,US,MODEL_DERIVED,statistical_model_expansion,2025-12-09,Card_Grocery,12,1,0,Budget Shopper,0,0.3989521410752462,2.583561679498074,1.1364145954561016
Thompson LLC Market,grocery,in_store,12.78,US,MODEL_DERIVED,statistical_model_expansion,2025-02-21,Card_Flat,2,4,0,Family Shopper,0,0.1568861682485253,0.13873591330707438,0.232648416341055
Shell,gas,in_store,48.39,US,MODEL_DERIVED,statistical_model_expansion,2025-08-22,Card_Grocery,8,4,0,Family Shopper,0,0.4833001327686138,1.8866988488238716,0.9594592629650803
"Jones, Small and Campbell Market",grocery,in_store,151.01,US,MODEL_DERIVED,statistical_model_expansion,2025-11-07,Card_Flat,11,4,0,Family Shopper,0,1.546425581116803,1.5447853056268093,2.9453383802757913
Shell,gas,in_store,40.31,US,MODEL_DERIVED,statistical_model_expansion,2025-10-12,Card_Grocery,10,6,1,Family Shopper,0,0.36359914515923963,1.647040760515046,0.885424718757853
Shell,gas,in_store,67.24,US,MODEL_DERIVED,statistical_model_expansion,2025-07-13,Card_Flat,7,6,1,Family Shopper,0,0.7319237492596741,0.7234981388339071,1.3306146635817635
Shell,gas,in_store,33.67,US,MODEL_DERIVED,statistical_model_expansion,2025-09-24,Card_Grocery,9,2,0,Family Shopper,0,0.31972349216670065,1.394846608930413,0.6839604699612228
